16;HINDU;1147;0.9903;0.207;0.011;0;2;-2;http://www.thehindu.com/todays-paper/tp-national/tp-andhrapradesh/lsp-president-cautions-voters/article5752237.ece
0;HINDU;1991;-0.9861;0.019;0.112;-3;1;-4;http://www.thehindu.com/todays-paper/tp-national/tp-andhrapradesh/hailstorm-pelts-state-causes-heavy-loss/article5751958.ece
16;HINDU;1960;-0.2732;0.038;0.042;0;3;-3;http://www.thehindu.com/todays-paper/tp-national/tp-kerala/triangular-fight-in-wayanad/article5794523.ece
12;HINDU;715;0.658;0.132;0.08;-1;2;-3;http://www.thehindu.com/todays-paper/tp-national/tp-andhrapradesh/naidu-is-fooling-people/article5794748.ece
16;HINDU;3297;0.9741;0.098;0.046;-1;3;-4;http://www.thehindu.com/todays-paper/tp-national/voters-force-a-tightrope-walk/article5812726.ece
19;HINDU;3297;0.9741;0.098;0.046;-1;3;-4;http://www.thehindu.com/todays-paper/tp-national/voters-force-a-tightrope-walk/article5812726.ece
17;HINDU;1614;0.9792;0.135;0.016;1;2;-1;http://www.thehindu.com/todays-paper/tp-national/tp-andhrapradesh/website-to-improve-farmers-lifestyle/article5824465.ece
20;HINDU;2688;0.8417;0.045;0.025;1;3;-2;http://www.thehindu.com/todays-paper/tp-national/tp-kerala/its-harvest-time-in-kuttanad/article5833393.ece
6;HINDU;906;0.9705;0.204;0.077;0;3;-3;http://www.thehindu.com/todays-paper/tp-national/tp-andhrapradesh/ryots-wait-for-crop-loan-waiver-in-party-manifestos/article5837765.ece
16;HINDU;906;0.9705;0.204;0.077;0;3;-3;http://www.thehindu.com/todays-paper/tp-national/tp-andhrapradesh/ryots-wait-for-crop-loan-waiver-in-party-manifestos/article5837765.ece
1;HINDU;1080;0.9786;0.167;0.0;0;2;-2;http://www.thehindu.com/todays-paper/tp-national/tp-andhrapradesh/exmla-joins-ysrcp-at-jagans-meeting/article5842807.ece
16;HINDU;1080;0.9786;0.167;0.0;0;2;-2;http://www.thehindu.com/todays-paper/tp-national/tp-andhrapradesh/exmla-joins-ysrcp-at-jagans-meeting/article5842807.ece
15;HINDU;1959;0.9807;0.138;0.048;-2;2;-4;http://www.thehindu.com/todays-paper/tp-national/tp-tamilnadu/farmers-say-no-to-lpg-project/article5846959.ece
19;HINDU;1959;0.9807;0.138;0.048;-2;2;-4;http://www.thehindu.com/todays-paper/tp-national/tp-tamilnadu/farmers-say-no-to-lpg-project/article5846959.ece
20;HINDU;1641;0.7096;0.085;0.038;0;3;-3;http://www.thehindu.com/todays-paper/tp-national/tp-kerala/rasmilnath-to-focus-on-welfare-of-tribesmen/article5847038.ece
12;HINDU;1958;0.9825;0.095;0.006;1;3;-2;http://www.thehindu.com/todays-paper/tp-national/tp-andhrapradesh/kcr-promises-to-waive-farm-loans-up-to-rs-1-lakh/article5847023.ece
18;HINDU;1958;0.9825;0.095;0.006;1;3;-2;http://www.thehindu.com/todays-paper/tp-national/tp-andhrapradesh/kcr-promises-to-waive-farm-loans-up-to-rs-1-lakh/article5847023.ece
15;HINDU;2811;0.9364;0.087;0.056;0;3;-3;http://www.thehindu.com/todays-paper/tp-national/tp-tamilnadu/highdecibel-promises-fail-to-impress-farmers/article5860999.ece
17;HINDU;2710;-0.8988;0.094;0.112;-2;3;-5;http://www.thehindu.com/todays-paper/tp-national/growth-employment-inflation-key-poll-issues-says-sinha/article5852865.ece
16;HINDU;3372;0.8555;0.057;0.038;0;3;-3;http://www.thehindu.com/todays-paper/tp-national/tp-tamilnadu/highpitched-battle-in-perambalurs-rural-turf/article5852929.ece
15;HINDU;1941;0.9893;0.15;0.015;1;2;-1;http://www.thehindu.com/todays-paper/tp-national/tp-andhrapradesh/aap-promises-a-slew-of-sops-to-farmers/article5853149.ece
15;HINDU;2999;0.8836;0.067;0.027;-2;2;-4;http://www.thehindu.com/todays-paper/tp-national/tp-tamilnadu/farmers-urge-political-parties-to-promise-a-say-in-policy-matters/article5865682.ece
